,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
0,2020-07-01,MMM,156.33999633789062,157.8000030517578,155.30999755859375,141.9884796142578,1625600.0,2.0,0.4441858017189304,153.50498605563632,136.04356588528162,51.655338647721315,-12.29364628140004,7.434354412406073,143.36090952555338,137.93399416605632,28.6200008392334,53.0683464268921
0,2020-07-01,MRK,73.88359069824219,75.32442474365234,73.58778381347656,68.64437103271484,9948769.0,2.0,-0.3876507852142339,72.53633353906922,64.10311806005187,50.137258747669044,-1.1119126258367602,8.987585074670784,68.41138407389323,69.01201502482097,28.6200008392334,53.0683464268921
0,2020-07-01,MSFT,203.13999938964844,206.35000610351562,201.77000427246094,200.1050567626953,32061200.0,2.0,4.93585714619033,202.40622327840518,177.9586113163214,61.184881031056065,140.81071744041193,33.01514568936887,186.54054412841796,179.21165313720704,28.6200008392334,53.0683464268921
0,2020-07-01,NKE,98.5,98.72000122070312,97.11000061035156,95.24241638183594,5733800.0,2.0,0.6123599532626685,102.62456090896212,91.26807748825466,52.347806881237815,-25.41391294930526,10.077761305946385,96.49070561726889,90.96349182128907,28.6200008392334,53.0683464268921
0,2020-07-01,PG,119.6500015258789,120.38999938964844,118.9000015258789,112.1546401977539,6501200.0,2.0,0.5934468058382691,112.67868086273295,107.56058763091939,53.50849992238323,114.13609938591811,1.6578549539437075,109.22255884806314,109.07789344787598,28.6200008392334,53.0683464268921
0,2020-07-01,TRV,113.95999908447266,114.79000091552734,112.19999694824219,106.22840118408203,930500.0,2.0,1.52400486772963,118.48441582585244,101.23942679499717,51.849249564970094,8.937769857536619,0.8667633442658227,106.20134785970052,99.7282346089681,28.6200008392334,53.0683464268921
0,2020-07-01,UNH,295.8299865722656,300.3999938964844,295.239990234375,287.664794921875,2303800.0,2.0,0.3812530517097912,300.17668523117453,268.7982689924583,53.2365930499482,18.25591646020171,4.3100794506417595,285.53973388671875,279.08174591064454,28.6200008392334,53.0683464268921
0,2020-07-01,V,193.85000610351562,195.35000610351562,192.66000366210938,190.20274353027344,6394100.0,2.0,1.0262853212270784,197.31995679809665,183.88845384643457,53.319618834449024,-7.440169922737226,6.305181659435467,190.4919865926107,181.00109939575196,28.6200008392334,53.0683464268921
0,2020-07-01,VZ,55.09000015258789,55.33000183105469,54.58000183105469,47.76708984375,12831600.0,2.0,-0.4223217649282347,51.51133832258176,46.44920473772098,47.04128227874942,-54.418155659523485,7.954035128157271,48.78499145507813,49.188493474324545,28.6200008392334,53.0683464268921
0,2020-07-01,WBA,42.150001525878906,42.77000045776367,40.75,36.770294189453125,7063200.0,2.0,-0.17903679772357606,41.59313588871052,35.419394247397875,46.45704762507702,-56.874498248402425,9.849031633445216,38.258911259969075,38.011148834228514,28.6200008392334,53.0683464268921
0,2020-07-01,WMT,119.44999694824219,119.91999816894531,118.66000366210938,115.09746551513672,6577900.0,2.0,-0.8260029493251722,117.92326432219119,112.81594237336546,48.040687130177865,-68.331867808447,3.847271452863425,116.66780319213868,118.66302070617675,28.6200008392334,53.0683464268921
1,2020-07-02,AAPL,91.9625015258789,92.61750030517578,90.91000366210938,89.49456024169922,114041600.0,3.0,2.9200647337325876,92.0746038840044,81.04335265896435,62.80710544351574,104.53361404097369,33.335608525380636,83.9186622619629,77.79477882385254,27.68000030517578,6.8390905617903766
1,2020-07-02,AMGN,252.8699951171875,261.4599914550781,252.8699951171875,239.57786560058594,3338000.0,3.0,5.0091281172045115,234.17952259571888,195.64492808787486,62.242863553706655,310.47702091761204,51.66958448767672,212.69277852376302,213.59756520589193,27.68000030517578,6.8390905617903766
1,2020-07-02,AXP,96.7699966430664,97.29000091552734,93.8499984741211,91.34962463378906,4239700.0,3.0,-0.5673481691138562,108.79458025974205,86.08370114284585,48.67228576239094,-67.04891264304412,2.04374376635233,96.3097028096517,89.81816622416179,27.68000030517578,6.8390905617903766
1,2020-07-02,BA,185.5800018310547,187.7899932861328,180.42999267578125,180.80999755859375,41792300.0,3.0,4.838368081560077,220.74713127499817,160.55787055605654,51.022359000930656,17.93794948183391,15.932919876883012,178.05533447265626,156.26800079345702,27.68000030517578,6.8390905617903766
1,2020-07-02,CAT,128.25,130.33999633789062,127.19000244140625,120.01565551757812,2527500.0,3.0,1.3216303590986485,128.1637961766906,111.25673376105355,53.81241792225205,50.50635043526242,16.810810497217908,117.61634902954101,111.68652572631837,27.68000030517578,6.8390905617903766
1,2020-07-02,CRM,193.16000366210938,195.38999938964844,192.2899932861328,192.52999877929688,4200300.0,3.0,4.437455054636075,195.92066395219035,170.29933574263384,58.35378537774941,156.1620452522616,33.30449834273671,180.71133371988932,171.7394994099935,27.68000030517578,6.8390905617903766
1,2020-07-02,CSCO,46.06999969482422,46.220001220703125,45.47999954223633,42.25059509277344,19632000.0,3.0,0.25122300273918086,44.425632192067454,40.1931918130595,52.998551698992486,-12.365490046416,6.686251196972126,42.31600392659505,40.65989952087402,27.68000030517578,6.8390905617903766
1,2020-07-02,CVX,89.37000274658203,90.36000061035156,88.16000366210938,78.68540954589844,5832800.0,3.0,-1.0486332441857655,90.86111634491881,73.39368407012024,48.34484124943611,-81.6934492032389,9.086242134949162,82.46301549275717,80.20080629984538,27.68000030517578,6.8390905617903766
1,2020-07-02,DIS,115.0,115.0999984741211,112.0,112.18000030517578,10312000.0,3.0,-1.021898500509451,126.35034206291529,106.19465763190892,48.678800183074245,-80.8398094981942,2.513334196259661,117.37399978637696,111.56149978637696,27.68000030517578,6.8390905617903766
1,2020-07-02,GS,202.5,203.0,197.1300048828125,186.85195922851562,2699400.0,3.0,0.36574186975315115,209.56132343666155,176.86347362144392,50.90714605959848,-29.680320177560553,8.630298368111593,191.49968617757162,180.09196904500325,27.68000030517578,6.8390905617903766
1,2020-07-02,HD,251.94000244140625,252.3000030517578,247.9199981689453,234.9147186279297,3369800.0,3.0,2.1760048472029325,244.31216163902423,225.33670005531172,55.644999856041615,35.08205944893517,12.0951690356843,233.89341379801434,219.70896708170574,27.68000030517578,6.8390905617903766
1,2020-07-02,HON,145.5800018310547,147.14999389648438,144.5500030517578,138.26028442382812,2758500.0,3.0,-0.2297908017984014,153.4570061103042,127.59404827201999,50.4621480217698,-24.966604584339386,0.8821599464758758,140.323410542806,134.2738835652669,27.68000030517578,6.8390905617903766
1,2020-07-02,IBM,114.42638397216797,116.08030700683594,114.01529693603516,99.77417755126953,3919362.0,3.0,-1.0298674660151335,111.54435663172093,93.41614599279079,48.33884921571775,-59.785229249580354,4.7279015386283305,102.85826085408529,101.52970644632975,27.68000030517578,6.8390905617903766
1,2020-07-02,INTC,59.189998626708984,59.810001373291016,58.970001220703125,54.00569534301758,15578600.0,3.0,-0.508625393426378,58.582230659786006,51.547173026737426,49.2118597344793,-70.3406877237791,8.423667414942775,55.69657936096191,54.82660179138183,27.68000030517578,6.8390905617903766
1,2020-07-02,JNJ,141.25,141.83999633789062,140.3300018310547,132.18002319335938,5152200.0,3.0,-1.469457529917122,139.07517387081438,128.37819984744735,47.46618962743881,-77.86148572063998,12.403376390204091,134.97266286214193,136.85109685262043,27.68000030517578,6.8390905617903766
1,2020-07-02,JPM,94.73999786376953,94.95999908447266,91.93000030517578,86.18220520019531,27845600.0,3.0,-1.1345216512762448,103.2616726728204,80.19423934500188,47.032676786228805,-89.89306984410807,5.9412668191168985,91.31049296061198,87.93824933369955,27.68000030517578,6.8390905617903766
1,2020-07-02,KO,45.290000915527344,45.43000030517578,44.79999923706055,41.592681884765625,15111900.0,3.0,-0.4060552195942506,45.669856973692646,39.725843099549536,46.82846533689468,-75.17973717265708,12.14132143927663,42.74650052388509,42.47095203399658,27.68000030517578,6.8390905617903766
1,2020-07-02,MCD,187.0,187.0,182.86000061035156,173.4305419921875,2690200.0,3.0,-0.7877491704253998,189.70965114482368,167.01555942646536,48.952941500005004,-68.59956483119716,5.22939087967437,177.89246317545573,173.96315053304036,27.68000030517578,6.8390905617903766
1,2020-07-02,MMM,157.6199951171875,158.8800048828125,156.4600067138672,143.4592742919922,1982800.0,3.0,0.48631254246262756,153.0906621699395,135.95454046677924,52.64227181698846,5.588474138049686,10.595340685581514,143.62978922526042,138.14501914978027,27.68000030517578,6.8390905617903766
1,2020-07-02,MRK,74.97137451171875,75.67748260498047,74.63740539550781,69.22431182861328,6827825.0,3.0,-0.2352328322975552,72.26309400936135,64.1894671783828,51.01534654970002,21.326335085488637,11.40150507746133,68.48450342814128,69.0243101755778,27.68000030517578,6.8390905617903766
1,2020-07-02,MSFT,205.67999267578125,208.02000427246094,205.0,201.63003540039062,29315800.0,3.0,5.188467657405113,203.33662654525793,179.3098166310116,61.85018698927853,146.82437935035367,36.163398937139995,187.21179707845053,179.91588287353517,27.68000030517578,6.8390905617903766
1,2020-07-02,NKE,98.77999877929688,99.66000366210938,98.0199966430664,96.24960327148438,5354900.0,3.0,0.5946274780737895,102.40547000960302,91.20848186417626,53.155469738166715,-4.2185314658235855,5.737572096060991,96.67686487833659,91.19946988423665,27.68000030517578,6.8390905617903766
1,2020-07-02,PG,121.0,122.56999969482422,120.52999877929688,112.99594116210938,6150900.0,3.0,0.7643330817944047,113.08592045105904,107.60484492980034,54.41336253336743,169.68685890690676,14.814465515597695,109.45936889648438,109.21588338216146,27.68000030517578,6.8390905617903766
1,2020-07-02,TRV,115.04000091552734,116.0,112.18000030517578,106.19063568115234,1040300.0,3.0,1.3047930428291181,118.40269236724465,100.87202458221823,51.821120510497146,6.981210463586779,3.3278297519604685,106.75387522379557,99.92258135477702,27.68000030517578,6.8390905617903766
1,2020-07-02,UNH,300.5,303.0799865722656,297.17999267578125,288.1767883300781,1971700.0,3.0,0.7315629888252033,300.30280322072883,268.8130506611071,53.39563046765067,32.01006883924706,8.329339408741154,285.91027018229164,279.9075782775879,27.68000030517578,6.8390905617903766
1,2020-07-02,V,196.0,197.9199981689453,195.0,192.057861328125,6299300.0,3.0,1.149830084067304,197.44499318812979,183.96266977573742,54.25161494251833,59.14291737185332,12.85867743851696,190.55120544433595,181.44871164957684,27.68000030517578,6.8390905617903766
1,2020-07-02,VZ,55.04999923706055,55.40999984741211,54.7400016784668,47.8719367980957,15814500.0,3.0,-0.4125663386700751,51.40406030225924,46.34416471910306,47.35314139828573,-49.52197413036469,6.786684716027591,48.80042737325032,49.16543083190918,27.68000030517578,6.8390905617903766
1,2020-07-02,WBA,41.310001373291016,42.33000183105469,41.2599983215332,37.759708404541016,7901100.0,3.0,-0.1740678167270886,41.45192098303378,35.360927298826574,48.34876114275012,-41.88845020392647,9.849031633445218,38.31407877604167,38.005899810791014,27.68000030517578,6.8390905617903766
1,2020-07-02,WMT,120.08999633789062,120.87999725341797,118.86000061035156,114.6358871459961,5898600.0,3.0,-0.8115685921037823,117.60999844312532,112.85033633470671,47.39459116070197,-55.67008703595832,3.2683671856114325,116.46778462727865,118.62702814737956,27.68000030517578,6.8390905617903766
2,2020-07-06,AAPL,92.5,93.94499969482422,92.46749877929688,91.88856506347656,118655600.0,0.0,3.0144653182714904,92.54106319510328,81.61781513131274,65.03520095364428,124.27617893631361,39.04335068315469,84.38566284179687,78.23924204508464,27.940000534057617,21.870066860687043
2,2020-07-06,AMGN,260.0299987792969,264.9700012207031,253.89999389648438,237.73167419433594,3460400.0,0.0,5.921445484506222,237.91537900907133,194.7460788156357,61.23772807183439,259.8813233080396,54.64456332772096,213.6659703572591,214.19338099161783,27.940000534057617,21.870066860687043
2,2020-07-06,AXP,96.51000213623047,97.9000015258789,95.83999633789062,93.52852630615234,4059600.0,0.0,-0.5300090778528812,107.59338213103126,86.05944303376367,50.023342683964216,-49.16207334516602,0.0598449794225486,96.54069137573242,89.89750951131185,27.940000534057617,21.870066860687043
2,2020-07-06,BA,184.52000427246094,189.36000061035156,181.60000610351562,187.91000366210938,49471700.0,0.0,4.875746186034121,219.06925866541897,160.48374426426855,52.425929422884316,26.1590556108504,17.2918544153433,179.6856679280599,156.9520009358724,27.940000534057617,21.870066860687043
2,2020-07-06,CAT,130.1300048828125,130.5,128.1699981689453,121.62251281738281,2491900.0,0.0,1.4912885209108424,127.2427786495474,111.6430726382944,54.78058369317661,60.66446448468674,17.2251700823035,118.0977778116862,111.73646952311198,27.940000534057617,21.870066860687043
2,2020-07-06,CRM,194.44000244140625,199.4499969482422,193.83999633789062,197.72000122070312,5794200.0,0.0,4.993005935703991,197.90833995989894,170.69565936871433,60.335165508204774,176.28594279527948,39.219736094481824,181.46000061035156,172.51616617838542,27.940000534057617,21.870066860687043
2,2020-07-06,CSCO,46.06999969482422,46.4900016784668,45.869998931884766,42.98208236694336,16152900.0,0.0,0.29584483930439376,44.26223148119466,40.26064907300456,54.61326707270677,23.806697633430538,9.647221996305353,42.38171157836914,40.73715724945068,27.940000534057617,21.870066860687043
2,2020-07-06,CVX,89.5,90.25,87.81999969482422,78.91706848144531,6747500.0,0.0,-1.0382886060560281,89.62743415945488,73.53676490670722,48.54309593431566,-78.93494468816567,10.444399148163786,82.35995432535807,80.25774167378744,27.940000534057617,21.870066860687043
2,2020-07-06,DIS,113.83000183105469,114.52999877929688,112.9000015258789,114.43000030517578,11933400.0,0.0,-0.871457361541971,125.01368348607745,106.49231626978191,50.256604552631586,-60.58688222741723,2.5133341962596534,117.26066640218099,111.78416646321615,27.940000534057617,21.870066860687043
2,2020-07-06,GS,201.33999633789062,207.7899932861328,201.1300048828125,196.2797393798828,3567700.0,0.0,0.940735228875127,207.95371991297822,177.471504391221,53.952634520699455,21.681547654243417,15.526200656370563,192.3950983683268,180.58890431722006,27.940000534057617,21.870066860687043
2,2020-07-06,HD,250.27000427246094,251.5,247.0399932861328,235.9073028564453,3133800.0,0.0,2.1737713034096373,243.63007912616877,225.51303000469062,56.05973980123622,26.63672360299445,9.898239158656388,234.2116683959961,220.58948567708333,27.940000534057617,21.870066860687043
2,2020-07-06,HON,147.25,148.3000030517578,146.1300048828125,140.35772705078125,2336700.0,0.0,0.0057816910057510995,151.16235036856347,128.53966073983497,51.59886266454983,-6.268938077790145,2.4035449508432163,140.6262700398763,134.41671930948894,27.940000534057617,21.870066860687043
2,2020-07-06,IBM,115.91778564453125,116.49139404296875,114.20649719238281,100.18260192871094,4231488.0,0.0,-0.9656719661706887,110.35754696065942,93.61354755228004,48.7013378417693,-53.82678599466155,2.960902509614811,102.88799006144205,101.5641404469808,27.940000534057617,21.870066860687043
2,2020-07-06,INTC,58.720001220703125,59.619998931884766,58.599998474121094,54.38016128540039,20536700.0,0.0,-0.45868331854325106,57.90949715688367,51.78150549814563,49.85693320445616,-68.7419392222682,11.564145038619028,55.62229499816895,54.840169270833336,27.940000534057617,21.870066860687043
2,2020-07-06,JNJ,142.1699981689453,143.77000427246094,141.8800048828125,134.064697265625,6156400.0,0.0,-1.2291948978446214,138.46408687004393,128.58422550788575,49.63685417502718,-28.01257597273379,1.7733699431135022,134.8876485188802,136.8621332804362,27.940000534057617,21.870066860687043
2,2020-07-06,JPM,94.43000030517578,95.19999694824219,93.4800033569336,88.35859680175781,18625300.0,0.0,-1.0378405965365118,101.4680584603057,80.57815507118845,48.62100555245811,-72.93304247070958,5.033875157056478,91.48721593221029,87.96320724487305,27.940000534057617,21.870066860687043
2,2020-07-06,KO,45.13999938964844,45.27000045776367,44.61000061035156,41.91703796386719,15146000.0,0.0,-0.3703252213004973,45.30643942398037,39.77249162155186,47.67313106391516,-74.55220003940961,14.158309681683425,42.76091677347819,42.43759702046712,27.940000534057617,21.870066860687043
2,2020-07-06,MCD,186.0,188.72000122070312,184.13999938964844,178.13673400878906,3171500.0,0.0,-0.4779368117494016,188.66454627527355,167.2422728775585,52.02328407789892,-25.07893275597054,0.374054910792967,178.03880971272787,174.1550771077474,27.940000534057617,21.870066860687043
2,2020-07-06,MMM,158.8699951171875,159.9600067138672,157.0500030517578,144.42758178710938,2099500.0,0.0,0.591019703140546,151.69751879790456,136.49719403168527,53.29168031501,16.32216069196409,13.744000793664682,144.0040288289388,138.3059996287028,27.940000534057617,21.870066860687043
2,2020-07-06,MRK,75.61068725585938,76.35496520996094,75.28626251220703,69.92727661132812,8058282.0,0.0,-0.05705937845911535,71.92032099546199,64.3537497442841,52.07364785750216,42.72209816596163,15.972988125336455,68.59093475341797,69.00386098225911,27.940000534057617,21.870066860687043
2,2020-07-06,MSFT,208.8300018310547,211.1300048828125,208.08999633789062,205.97036743164062,31897600.0,0.0,5.673491352075899,205.48495369408857,179.45873984839187,63.68297890361824,163.57645089965376,41.62509357926554,188.10039215087892,180.66580607096355,27.940000534057617,21.870066860687043
2,2020-07-06,NKE,99.62000274658203,100.02999877929688,99.04000091552734,97.73593139648438,4995000.0,0.0,0.6925256174206851,102.02715911643081,91.31690597756334,54.336985938183055,20.335340816545177,4.012038616757427,96.86997528076172,91.44168701171876,27.940000534057617,21.870066860687043
2,2020-07-06,PG,121.7699966430664,122.41000366210938,120.87999725341797,113.69702911376953,6023300.0,0.0,0.9454352362309919,113.62377564625424,107.3754667548688,55.1656167964036,176.94071244892785,14.814465515597696,109.77127329508464,109.32949816385904,27.940000534057617,21.870066860687043
2,2020-07-06,TRV,115.26000213623047,116.37999725341797,113.33000183105469,108.1830062866211,1329600.0,0.0,1.277111997057503,117.34903804742906,101.07923419988539,53.206585344778915,18.305403352463394,4.658839687478583,107.25931930541992,100.0851006825765,27.940000534057617,21.870066860687043
2,2020-07-06,UNH,303.0,303.489990234375,299.3299865722656,292.5729675292969,2395000.0,0.0,1.3483777988809607,298.6958736594097,269.6757541482075,54.762191410673154,50.946691690531054,8.954735394785715,286.46197814941405,280.4893648783366,27.940000534057617,21.870066860687043
2,2020-07-06,V,198.72999572753906,199.17999267578125,195.67999267578125,194.1092529296875,7292200.0,0.0,1.3971647116700296,197.1023067417063,184.1237674770437,55.2731386871849,91.98736667032081,15.940070067704443,190.7848103841146,181.82680689493816,27.940000534057617,21.870066860687043
2,2020-07-06,VZ,55.349998474121094,55.43000030517578,54.90999984741211,48.2651252746582,11231100.0,0.0,-0.36885612522441846,51.19512736187062,46.33466466083446,48.52899129523592,-40.93691711781999,6.478968340136708,48.83741569519043,49.137107340494794,27.940000534057617,21.870066860687043
2,2020-07-06,WBA,42.650001525878906,43.810001373291016,42.630001068115234,38.82108688354492,8235600.0,0.0,-0.08352269292922898,41.14930455362574,35.46656077230199,50.297469905716014,27.09115210484149,3.802944983370686,38.41631863911947,38.01418997446696,27.940000534057617,21.870066860687043
2,2020-07-06,WMT,119.80000305175781,119.87000274658203,118.22000122070312,114.32815551757812,7231700.0,0.0,-0.8155593698570698,117.37807982158661,112.8255006532669,46.95902231299906,-75.56729051931039,1.5395085106931,116.27225341796876,118.58830032348632,27.940000534057617,21.870066860687043
3,2020-07-07,AAPL,93.85250091552734,94.65499877929688,93.05750274658203,91.60346984863281,112424400.0,1.0,3.0313303708626194,92.81933566611282,82.3037791104985,64.55875119686189,121.47318176631184,41.88796671104695,84.82644678751628,78.67110977172851,29.43000030517578,61.11885155267801
3,2020-07-07,AMGN,253.60000610351562,258.9100036621094,252.08999633789062,234.855712890625,2365900.0,1.0,6.339321773868136,240.4344699324609,194.7689785538672,59.68453158587893,194.21463789408477,49.569519344792155,214.49227244059244,214.7563148498535,29.43000030517578,61.11885155267801
3,2020-07-07,AXP,95.44000244140625,95.5199966430664,92.62999725341797,90.07133483886719,5564200.0,1.0,-0.7705021680973374,105.19313965453027,86.50868377076269,47.951608832930454,-100.03051629647567,10.337525313576267,96.6725077311198,89.87520879109701,29.43000030517578,61.11885155267801
3,2020-07-07,BA,185.07000732421875,185.07000732421875,178.64999389648438,178.8800048828125,37105300.0,1.0,4.129125183657777,209.68718824788937,164.7038151700794,50.52107769354099,-0.642133025955709,13.603356297224368,181.06400146484376,157.4026677449544,29.43000030517578,61.11885155267801
3,2020-07-07,CAT,127.73999786376953,128.75,126.80000305175781,119.52701568603516,2018100.0,1.0,1.4400546768566613,125.18452284255562,112.71278550705375,53.274068961939136,26.210076299106376,12.113968444594619,118.55915959676106,111.78826802571615,29.43000030517578,61.11885155267801
3,2020-07-07,CRM,197.66000366210938,200.22000122070312,196.2100067138672,196.3800048828125,5431500.0,1.0,5.264471950205177,199.40212098793816,171.1848785237806,59.57809179682636,162.47913209490193,40.293304581317344,182.07766723632812,173.21333287556965,29.43000030517578,61.11885155267801
3,2020-07-07,CSCO,46.119998931884766,46.290000915527344,45.560001373291016,42.25059509277344,17102800.0,1.0,0.2690812553199322,43.93998797640288,40.3862395931772,52.73896494316248,-16.92651948615905,5.537132795139965,42.41507415771484,40.81049187978109,29.43000030517578,61.11885155267801
3,2020-07-07,CVX,87.81999969482422,88.08000183105469,86.1500015258789,76.90338134765625,5898000.0,1.0,-1.1789874944782497,87.47189011375937,74.18382277686564,46.92364536118516,-117.24082506110453,16.957898976959203,82.2420430501302,80.30555686950683,29.43000030517578,61.11885155267801
3,2020-07-07,DIS,113.62999725341797,115.08000183105469,112.61000061035156,113.62999725341797,10836500.0,1.0,-0.8074771415618756,122.60540871551632,107.53559088775518,49.69465361057144,-59.94307757939862,0.40489232543390197,117.11433308919271,111.93633308410645,29.43000030517578,61.11885155267801
3,2020-07-07,GS,205.5,205.7100067138672,199.19000244140625,188.7072296142578,2853500.0,1.0,0.7764331189193854,204.94150303611434,178.45334254494037,51.30793192972847,-30.100373426003557,11.870785994096655,193.04342498779297,180.84518127441407,29.43000030517578,61.11885155267801
3,2020-07-07,HD,247.3699951171875,250.77999877929688,247.07000732421875,233.8275909423828,2927800.0,1.0,1.9813461086787356,242.33101188113204,225.92160042355545,54.94613901758165,3.59559253988779,9.898239158656393,234.429275004069,221.33025080362955,29.43000030517578,61.11885155267801
3,2020-07-07,HON,146.0,146.10000610351562,144.25999450683594,138.21263122558594,2622000.0,1.0,0.019162390867990098,147.65637684524324,130.33430613815517,50.37588964316468,-43.86703278006254,3.083258478816476,140.81027475992838,134.45787048339844,29.43000030517578,61.11885155267801
3,2020-07-07,IBM,113.76673126220703,114.25430297851562,112.17017364501953,98.00708770751953,4474893.0,1.0,-1.0779168319013337,107.91824702183044,94.53831425746642,46.88845492030747,-95.27143522840827,10.919444699964165,102.86548436482748,101.53201993306477,29.43000030517578,61.11885155267801
3,2020-07-07,INTC,59.06999969482422,59.56999969482422,58.13999938964844,53.256752014160156,15996500.0,1.0,-0.5039444459725786,57.31461611246412,51.886838050133534,47.9661963599417,-86.41273311223665,15.418940106498976,55.50203908284505,54.862865130106606,29.43000030517578,61.11885155267801
